1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 
0.957446808511, 0.957446808511, 0.952127659574, 0.973404255319, 0.978723404255, 0.973404255319, 0.952127659574, 0.962765957447, 0.957446808511, 0.962765957447, 0.946808510638, 0.946808510638, 0.978723404255, 0.968085106383, 0.957446808511, 0.978723404255, 0.968085106383, 0.962765957447, 0.962765957447, 0.925531914894, 0.957446808511, 0.962765957447, 0.936170212766, 0.946808510638, 0.962765957447, 0.978723404255, 0.93085106383, 0.957446808511, 0.946808510638, 0.952127659574, 0.957446808511, 0.973404255319, 0.941489361702, 0.946808510638, 0.952127659574, 0.978723404255, 0.946808510638, 0.936170212766, 0.936170212766, 0.941489361702, 0.941489361702, 0.952127659574, 0.936170212766, 0.952127659574, 0.936170212766, 0.962765957447, 0.957446808511, 0.93085106383, 0.957446808511, 0.952127659574, 0.936170212766, 0.962765957447, 0.973404255319, 0.941489361702, 0.973404255319, 0.946808510638, 0.968085106383, 0.946808510638, 0.957446808511, 0.925531914894, 0.973404255319, 0.957446808511, 0.957446808511, 0.962765957447, 0.93085106383, 0.952127659574, 0.946808510638, 0.946808510638, 0.957446808511, 0.941489361702, 0.962765957447, 0.973404255319, 0.952127659574, 0.925531914894, 0.962765957447, 0.914893617021, 0.941489361702, 0.946808510638, 0.952127659574, 0.941489361702, 0.941489361702, 0.952127659574, 0.978723404255, 0.946808510638, 0.962765957447, 0.962765957447, 0.946808510638, 0.93085106383, 0.968085106383, 0.973404255319, 0.962765957447, 0.968085106383, 0.946808510638, 0.968085106383, 0.962765957447, 0.941489361702, 0.946808510638, 0.941489361702, 0.952127659574, 0.962765957447, 
0.93085106383, 0.946808510638, 0.946808510638, 0.968085106383, 0.941489361702, 0.968085106383, 0.973404255319, 0.936170212766, 0.968085106383, 0.936170212766, 0.962765957447, 0.952127659574, 0.962765957447, 0.941489361702, 0.952127659574, 0.957446808511, 0.973404255319, 0.957446808511, 0.93085106383, 0.978723404255, 0.941489361702, 0.946808510638, 0.968085106383, 0.957446808511, 0.989361702128, 0.936170212766, 0.962765957447, 0.962765957447, 0.941489361702, 0.962765957447, 0.941489361702, 0.978723404255, 0.957446808511, 0.978723404255, 0.925531914894, 0.984042553191, 0.952127659574, 0.968085106383, 0.957446808511, 0.925531914894, 0.946808510638, 0.957446808511, 0.973404255319, 0.962765957447, 0.978723404255, 0.962765957447, 0.978723404255, 0.941489361702, 0.952127659574, 0.968085106383, 0.946808510638, 0.936170212766, 0.962765957447, 0.957446808511, 0.941489361702, 0.957446808511, 0.962765957447, 0.946808510638, 0.973404255319, 0.962765957447, 0.946808510638, 0.952127659574, 0.952127659574, 0.968085106383, 0.957446808511, 0.962765957447, 0.946808510638, 0.936170212766, 0.941489361702, 0.957446808511, 0.957446808511, 0.952127659574, 0.957446808511, 0.957446808511, 0.957446808511, 0.936170212766, 0.946808510638, 0.973404255319, 0.941489361702, 0.962765957447, 0.978723404255, 0.962765957447, 0.962765957447, 0.93085106383, 0.968085106383, 0.936170212766, 0.93085106383, 0.968085106383, 0.952127659574, 0.952127659574, 0.968085106383, 0.957446808511, 0.952127659574, 0.973404255319, 0.925531914894, 0.962765957447, 0.925531914894, 0.925531914894, 0.941489361702, 0.957446808511, 
0.957446808511, 0.952127659574, 0.952127659574, 0.957446808511, 0.946808510638, 0.957446808511, 0.957446808511, 0.946808510638, 0.941489361702, 0.962765957447, 0.957446808511, 0.946808510638, 0.994680851064, 0.968085106383, 0.984042553191, 0.936170212766, 0.957446808511, 0.946808510638, 0.946808510638, 0.957446808511, 0.941489361702, 0.973404255319, 0.957446808511, 0.952127659574, 0.978723404255, 0.946808510638, 0.93085106383, 0.957446808511, 0.946808510638, 0.946808510638, 0.952127659574, 0.962765957447, 0.946808510638, 0.941489361702, 0.941489361702, 0.962765957447, 0.973404255319, 0.962765957447, 0.925531914894, 0.941489361702, 0.968085106383, 0.968085106383, 0.973404255319, 0.946808510638, 0.962765957447, 0.93085106383, 0.978723404255, 0.989361702128, 0.957446808511, 0.941489361702, 0.957446808511, 0.936170212766, 0.952127659574, 0.968085106383, 0.952127659574, 0.957446808511, 0.952127659574, 0.968085106383, 0.978723404255, 0.946808510638, 0.952127659574, 0.936170212766, 0.952127659574, 0.93085106383, 0.962765957447, 0.962765957447, 0.962765957447, 0.978723404255, 0.946808510638, 0.920212765957, 0.962765957447, 0.93085106383, 0.936170212766, 0.920212765957, 0.936170212766, 0.968085106383, 0.946808510638, 0.957446808511, 0.957446808511, 0.941489361702, 0.957446808511, 0.952127659574, 0.957446808511, 0.968085106383, 0.968085106383, 0.920212765957, 0.973404255319, 0.962765957447, 0.962765957447, 0.93085106383, 0.941489361702, 0.952127659574, 0.973404255319, 0.952127659574, 0.941489361702, 0.93085106383, 0.978723404255, 0.946808510638, 0.946808510638, 0.968085106383, 

1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 
0.946808510638, 0.973404255319, 0.968085106383, 0.946808510638, 0.952127659574, 0.957446808511, 0.93085106383, 0.978723404255, 0.946808510638, 0.946808510638, 0.973404255319, 0.962765957447, 0.962765957447, 0.957446808511, 0.984042553191, 0.962765957447, 0.957446808511, 0.957446808511, 0.957446808511, 0.978723404255, 0.941489361702, 0.952127659574, 0.941489361702, 0.941489361702, 0.973404255319, 0.973404255319, 0.941489361702, 0.962765957447, 0.93085106383, 0.946808510638, 0.957446808511, 0.968085106383, 0.952127659574, 0.973404255319, 0.968085106383, 0.946808510638, 0.920212765957, 0.962765957447, 0.936170212766, 0.952127659574, 0.925531914894, 0.941489361702, 0.941489361702, 0.957446808511, 0.968085106383, 0.962765957447, 0.952127659574, 0.946808510638, 0.946808510638, 0.946808510638, 0.941489361702, 0.941489361702, 0.962765957447, 0.957446808511, 0.973404255319, 0.952127659574, 0.973404255319, 0.984042553191, 0.962765957447, 0.962765957447, 0.957446808511, 0.984042553191, 0.962765957447, 0.946808510638, 0.962765957447, 0.93085106383, 0.957446808511, 0.984042553191, 0.968085106383, 0.957446808511, 0.952127659574, 0.973404255319, 0.946808510638, 0.968085106383, 0.946808510638, 0.952127659574, 0.978723404255, 0.978723404255, 0.962765957447, 0.952127659574, 0.957446808511, 0.973404255319, 0.936170212766, 0.962765957447, 0.962765957447, 0.952127659574, 0.941489361702, 0.936170212766, 0.952127659574, 0.952127659574, 0.957446808511, 0.957446808511, 0.957446808511, 0.962765957447, 0.968085106383, 0.952127659574, 0.984042553191, 0.973404255319, 0.920212765957, 0.984042553191, 
0.941489361702, 0.946808510638, 0.973404255319, 0.941489361702, 0.973404255319, 0.952127659574, 0.946808510638, 0.968085106383, 0.962765957447, 0.93085106383, 0.957446808511, 0.920212765957, 0.957446808511, 0.962765957447, 0.952127659574, 0.957446808511, 0.936170212766, 0.957446808511, 0.952127659574, 0.936170212766, 0.962765957447, 0.957446808511, 0.962765957447, 0.946808510638, 0.962765957447, 0.962765957447, 0.984042553191, 0.936170212766, 0.957446808511, 0.962765957447, 0.968085106383, 0.952127659574, 0.957446808511, 0.941489361702, 0.941489361702, 0.978723404255, 0.946808510638, 0.925531914894, 0.952127659574, 0.962765957447, 0.957446808511, 0.968085106383, 0.946808510638, 0.946808510638, 0.952127659574, 0.936170212766, 0.941489361702, 0.957446808511, 0.946808510638, 0.925531914894, 0.978723404255, 0.962765957447, 0.978723404255, 0.957446808511, 0.957446808511, 0.962765957447, 0.973404255319, 0.957446808511, 0.957446808511, 0.962765957447, 0.968085106383, 0.941489361702, 0.952127659574, 0.957446808511, 0.952127659574, 0.941489361702, 0.957446808511, 0.952127659574, 0.952127659574, 0.989361702128, 0.957446808511, 0.978723404255, 0.93085106383, 0.968085106383, 0.978723404255, 0.968085106383, 0.952127659574, 0.952127659574, 0.968085106383, 0.962765957447, 0.962765957447, 0.952127659574, 0.984042553191, 0.952127659574, 0.946808510638, 0.946808510638, 0.946808510638, 0.962765957447, 0.968085106383, 0.962765957447, 0.957446808511, 0.973404255319, 0.973404255319, 0.936170212766, 0.957446808511, 0.952127659574, 0.978723404255, 0.946808510638, 0.952127659574, 0.952127659574, 
0.962765957447, 0.957446808511, 0.984042553191, 0.941489361702, 0.962765957447, 0.962765957447, 0.952127659574, 0.946808510638, 0.946808510638, 0.962765957447, 0.962765957447, 0.973404255319, 0.946808510638, 0.968085106383, 0.968085106383, 0.962765957447, 0.973404255319, 0.957446808511, 0.978723404255, 0.962765957447, 0.984042553191, 0.968085106383, 0.941489361702, 0.952127659574, 0.968085106383, 0.952127659574, 0.973404255319, 0.952127659574, 0.957446808511, 0.968085106383, 0.952127659574, 0.957446808511, 0.962765957447, 0.946808510638, 0.957446808511, 0.973404255319, 0.946808510638, 0.968085106383, 0.978723404255, 0.952127659574, 0.952127659574, 0.952127659574, 0.989361702128, 0.952127659574, 0.946808510638, 0.978723404255, 0.957446808511, 0.946808510638, 0.957446808511, 0.968085106383, 0.968085106383, 0.952127659574, 0.968085106383, 0.957446808511, 0.952127659574, 0.941489361702, 0.962765957447, 0.936170212766, 0.957446808511, 0.973404255319, 0.946808510638, 0.968085106383, 0.962765957447, 0.952127659574, 0.946808510638, 0.968085106383, 0.952127659574, 0.952127659574, 0.962765957447, 0.957446808511, 0.968085106383, 0.936170212766, 0.952127659574, 0.957446808511, 0.957446808511, 0.941489361702, 0.957446808511, 0.973404255319, 0.952127659574, 0.962765957447, 0.968085106383, 0.941489361702, 0.952127659574, 0.962765957447, 0.984042553191, 0.984042553191, 0.957446808511, 0.936170212766, 0.962765957447, 0.957446808511, 0.962765957447, 0.957446808511, 0.952127659574, 0.941489361702, 0.957446808511, 0.946808510638, 0.941489361702, 0.957446808511, 0.962765957447, 0.962765957447, 
0.946808510638, 0.952127659574, 0.93085106383, 0.968085106383, 0.957446808511, 0.973404255319, 0.973404255319, 0.973404255319, 0.968085106383, 0.952127659574, 0.957446808511, 0.957446808511, 0.936170212766, 0.941489361702, 0.973404255319, 0.952127659574, 0.957446808511, 0.952127659574, 0.962765957447, 0.952127659574, 0.946808510638, 0.968085106383, 0.952127659574, 0.946808510638, 0.941489361702, 0.952127659574, 0.936170212766, 0.93085106383, 0.941489361702, 0.946808510638, 0.973404255319, 0.973404255319, 0.952127659574, 0.946808510638, 0.952127659574, 0.946808510638, 0.968085106383, 0.962765957447, 0.946808510638, 0.946808510638, 0.941489361702, 0.941489361702, 0.978723404255, 0.973404255319, 0.962765957447, 0.973404255319, 0.973404255319, 0.952127659574, 0.957446808511, 0.946808510638, 0.968085106383, 0.968085106383, 0.962765957447, 0.952127659574, 0.962765957447, 0.946808510638, 0.957446808511, 0.952127659574, 0.946808510638, 0.962765957447, 0.973404255319, 0.946808510638, 0.941489361702, 0.952127659574, 0.93085106383, 0.973404255319, 0.978723404255, 0.946808510638, 0.946808510638, 0.952127659574, 0.984042553191, 0.952127659574, 0.93085106383, 0.946808510638, 0.973404255319, 0.946808510638, 0.941489361702, 0.952127659574, 0.962765957447, 0.962765957447, 0.973404255319, 0.952127659574, 0.925531914894, 0.957446808511, 0.957446808511, 0.957446808511, 0.946808510638, 0.93085106383, 0.962765957447, 0.952127659574, 0.946808510638, 0.962765957447, 0.952127659574, 0.952127659574, 0.952127659574, 0.957446808511, 0.93085106383, 0.946808510638, 0.93085106383, 0.973404255319, 
0.952127659574, 0.952127659574, 0.946808510638, 0.941489361702, 0.957446808511, 0.952127659574, 0.957446808511, 0.962765957447, 0.946808510638, 0.973404255319, 0.978723404255, 0.952127659574, 0.957446808511, 0.968085106383, 0.957446808511, 0.941489361702, 0.925531914894, 0.968085106383, 0.962765957447, 0.952127659574, 0.957446808511, 0.962765957447, 0.952127659574, 0.984042553191, 0.968085106383, 0.957446808511, 0.941489361702, 0.973404255319, 0.968085106383, 0.946808510638, 0.962765957447, 0.941489361702, 0.946808510638, 0.957446808511, 0.952127659574, 0.978723404255, 0.952127659574, 0.962765957447, 0.936170212766, 0.952127659574, 0.957446808511, 0.946808510638, 0.946808510638, 0.946808510638, 0.957446808511, 0.968085106383, 0.941489361702, 0.957446808511, 0.952127659574, 0.962765957447, 0.968085106383, 0.957446808511, 0.968085106383, 0.946808510638, 0.941489361702, 0.957446808511, 0.962765957447, 0.962765957447, 0.93085106383, 0.93085106383, 0.962765957447, 0.978723404255, 0.968085106383, 0.952127659574, 0.978723404255, 0.962765957447, 0.962765957447, 0.952127659574, 0.962765957447, 0.973404255319, 0.957446808511, 0.973404255319, 0.952127659574, 0.941489361702, 0.93085106383, 0.952127659574, 0.962765957447, 0.946808510638, 0.962765957447, 0.973404255319, 0.962765957447, 0.968085106383, 0.957446808511, 0.957446808511, 0.946808510638, 0.968085106383, 0.957446808511, 0.941489361702, 0.952127659574, 0.973404255319, 0.968085106383, 0.978723404255, 0.936170212766, 0.984042553191, 0.957446808511, 0.952127659574, 0.968085106383, 0.978723404255, 0.962765957447, 0.941489361702, 
